   Radius        Density      Pressure     
1.166000e+06  2.801306e+13  1.390192e+32
1.167000e+06  2.757573e+13  1.354208e+32
1.168000e+06  2.714146e+13  1.318851e+32
1.169000e+06  2.671026e+13  1.284115e+32
1.170000e+06  2.628213e+13  1.249994e+32
1.171000e+06  2.585707e+13  1.216482e+32
1.172000e+06  2.543507e+13  1.183573e+32
1.173000e+06  2.501614e+13  1.151262e+32
1.174000e+06  2.460027e+13  1.119542e+32
1.175000e+06  2.418748e+13  1.088407e+32
1.176000e+06  2.377775e+13  1.057852e+32
1.177000e+06  2.337108e+13  1.027870e+32
1.178000e+06  2.296749e+13  9.984572e+31
1.179000e+06  2.256696e+13  9.696063e+31
1.180000e+06  2.216950e+13  9.413118e+31
1.181000e+06  2.177511e+13  9.135681e+31
1.182000e+06  2.138379e+13  8.863695e+31
1.183000e+06  2.099554e+13  8.597103e+31
1.184000e+06  2.061037e+13  8.335848e+31
1.185000e+06  2.022826e+13  8.079873e+31
1.186000e+06  1.984923e+13  7.829123e+31
1.187000e+06  1.947328e+13  7.583542e+31
1.188000e+06  1.910040e+13  7.343073e+31
1.189000e+06  1.873061e+13  7.107661e+31
1.190000e+06  1.836389e+13  6.877251e+31
1.191000e+06  1.800026e+13  6.651787e+31
1.192000e+06  1.763972e+13  6.431215e+31
1.193000e+06  1.728226e+13  6.215479e+31
1.194000e+06  1.692790e+13  6.004525e+31
1.195000e+06  1.657663e+13  5.798298e+31
1.196000e+06  1.622845e+13  5.596745e+31
1.197000e+06  1.588338e+13  5.399811e+31
1.198000e+06  1.554141e+13  5.207442e+31
1.199000e+06  1.520255e+13  5.019585e+31
1.200000e+06  1.486680e+13  4.836186e+31
1.201000e+06  1.453417e+13  4.657192e+31
1.202000e+06  1.420466e+13  4.482549e+31
1.203000e+06  1.387827e+13  4.312205e+31
1.204000e+06  1.355502e+13  4.146107e+31
1.205000e+06  1.323490e+13  3.984202e+31
1.206000e+06  1.291792e+13  3.826437e+31
1.207000e+06  1.260409e+13  3.672761e+31
1.208000e+06  1.229341e+13  3.523121e+31
1.209000e+06  1.198589e+13  3.377465e+31
1.210000e+06  1.168154e+13  3.235741e+31
1.211000e+06  1.138036e+13  3.097898e+31
1.212000e+06  1.108237e+13  2.963884e+31
1.213000e+06  1.078756e+13  2.833648e+31
1.214000e+06  1.049596e+13  2.707137e+31
1.215000e+06  1.020756e+13  2.584302e+31
1.216000e+06  9.922373e+12  2.465091e+31
1.217000e+06  9.640416e+12  2.349452e+31
1.218000e+06  9.361696e+12  2.237336e+31
1.219000e+06  9.086223e+12  2.128691e+31
1.220000e+06  8.814010e+12  2.023467e+31
1.221000e+06  8.545067e+12  1.921614e+31
1.222000e+06  8.279408e+12  1.823080e+31
1.223000e+06  8.017045e+12  1.727816e+31
1.224000e+06  7.757992e+12  1.635771e+31
1.225000e+06  7.502265e+12  1.546895e+31
1.226000e+06  7.249878e+12  1.461139e+31
1.227000e+06  7.000848e+12  1.378451e+31
1.228000e+06  6.755191e+12  1.298782e+31
1.229000e+06  6.512925e+12  1.222082e+31
1.230000e+06  6.274069e+12  1.148301e+31
1.231000e+06  6.038643e+12  1.077389e+31
1.232000e+06  5.806668e+12  1.009296e+31
1.233000e+06  5.578165e+12  9.439722e+30
1.234000e+06  5.353158e+12  8.813675e+30
1.235000e+06  5.131671e+12  8.214320e+30
1.236000e+06  4.913730e+12  7.641157e+30
1.237000e+06  4.699363e+12  7.093685e+30
1.238000e+06  4.488597e+12  6.571402e+30
1.239000e+06  4.281465e+12  6.073806e+30
1.240000e+06  4.077998e+12  5.600394e+30
1.241000e+06  3.878230e+12  5.150661e+30
1.242000e+06  3.682199e+12  4.724100e+30
1.243000e+06  3.489944e+12  4.320205e+30
1.244000e+06  3.301505e+12  3.938464e+30
1.245000e+06  3.116928e+12  3.578367e+30
1.246000e+06  2.936259e+12  3.239398e+30
1.247000e+06  2.759551e+12  2.921040e+30
1.248000e+06  2.586856e+12  2.622773e+30
1.249000e+06  2.418234e+12  2.344072e+30
1.250000e+06  2.253749e+12  2.084408e+30
1.251000e+06  2.093468e+12  1.843249e+30
1.252000e+06  1.937466e+12  1.620058e+30
1.253000e+06  1.785824e+12  1.414289e+30
1.254000e+06  1.638631e+12  1.225393e+30
1.255000e+06  1.495982e+12  1.052812e+30
1.256000e+06  1.357986e+12  8.959813e+29
1.257000e+06  1.224759e+12  7.543246e+29
1.258000e+06  1.096435e+12  6.272566e+29
1.259000e+06  9.731610e+11  5.141796e+29
1.260000e+06  8.551040e+11  4.144816e+29
1.261000e+06  7.424551e+11  3.275347e+29
1.262000e+06  6.354345e+11  2.526921e+29
1.263000e+06  5.342997e+11  1.892845e+29
1.264000e+06  4.393565e+11  1.366162e+29
1.265000e+06  3.509758e+11  9.395838e+28
1.266000e+06  2.696188e+11  6.054207e+28
1.267000e+06  1.958798e+11  3.554593e+28
1.268000e+06  1.305630e+11  1.807897e+28
1.269000e+06  7.484113e+10  7.151122e+27
1.270000e+06  3.066563e+10  1.616442e+27
1.271000e+06  2.515910e+09  2.503987e+25
1.272000e+06  nan  nan
