t,Ixx,Ixy,Ixz,Iyx,Iyy,Iyz,Izx,Izy,Izz
4.490,    3.724246689027064e+44,    5.898349130372819e+34,   -5.145523756934061e+35,    5.898349130372819e+34,    3.724246781969312e+44,    6.131911467928615e+35,   -5.145523756934061e+35,    6.131911467928615e+35,    4.173621855828355e+44
4.500,    3.715654225480211e+44,    6.428140150020755e+34,   -5.070843837767565e+35,    6.428140150020755e+34,    3.715654318387795e+44,    5.743421711099212e+35,   -5.070843837767565e+35,    5.743421711099212e+35,    4.170668013059977e+44
4.510,    3.707118248792832e+44,    7.727656543329401e+34,   -4.911391813485731e+35,    7.727656543329401e+34,    3.707118342043916e+44,    5.943483669903672e+35,   -4.911391813485731e+35,    5.943483669903672e+35,    4.167676432823669e+44
4.520,    3.698647210787123e+44,    4.090382921848697e+34,   -5.181035432963022e+35,    4.090382921848697e+34,    3.698647304018467e+44,    5.972792500170953e+35,   -5.181035432963022e+35,    5.972792500170953e+35,    4.164647259987671e+44
4.530,    3.690237696975140e+44,    7.264591101142233e+34,   -4.966703124946409e+35,    7.264591101142233e+34,    3.690237789957471e+44,    6.043703901033877e+35,   -4.966703124946409e+35,    6.043703901033877e+35,    4.161575842438073e+44
4.540,    3.681894065340938e+44,    8.803179452645551e+34,   -4.867186273148294e+35,    8.803179452645551e+34,    3.681894159067031e+44,    5.745565509983186e+35,   -4.867186273148294e+35,    5.745565509983186e+35,    4.158460794402168e+44
4.550,    3.673612783744264e+44,    7.754681753337158e+34,   -4.645226241748916e+35,    7.754681753337158e+34,    3.673612877353278e+44,    5.737830223033758e+35,   -4.645226241748916e+35,    5.737830223033758e+35,    4.155298630429105e+44
4.560,    3.665402687118084e+44,    6.625169623041031e+34,   -4.866476111315385e+35,    6.625169623041031e+34,    3.665402781829850e+44,    5.766244493956644e+35,   -4.866476111315385e+35,    5.766244493956644e+35,    4.152091077166336e+44
4.570,    3.657259459685037e+44,    5.543075382841519e+34,   -4.490350057468248e+35,    5.543075382841519e+34,    3.657259553847345e+44,    5.704484224740568e+35,   -4.490350057468248e+35,    5.704484224740568e+35,    4.148834368390584e+44
4.580,    3.649184031345789e+44,    6.401319888064725e+34,   -4.700842711348861e+35,    6.401319888064725e+34,    3.649184125955974e+44,    5.569284832460964e+35,   -4.700842711348861e+35,    5.569284832460964e+35,    4.145527055871946e+44
4.590,    3.641180706074191e+44,    4.603437098140886e+34,   -4.430160839631526e+35,    4.603437098140886e+34,    3.641180800492775e+44,    5.507305069651090e+35,   -4.430160839631526e+35,    5.507305069651090e+35,    4.142169977974582e+44
4.600,    3.633251652235323e+44,    8.391174698005640e+34,   -4.456149488063496e+35,    8.391174698005640e+34,    3.633251746865776e+44,    5.540571404532735e+35,   -4.456149488063496e+35,    5.540571404532735e+35,    4.138763600641613e+44
4.610,    3.625396158824500e+44,    3.795864510443968e+34,   -4.514309981107429e+35,    3.795864510443968e+34,    3.625396253515516e+44,    5.343315415731093e+35,   -4.514309981107429e+35,    5.343315415731093e+35,    4.135307100252886e+44
4.620,    3.617617842442890e+44,    7.333257530640593e+34,   -4.579905085475024e+35,    7.333257530640593e+34,    3.617617937725176e+44,    5.124611480261383e+35,   -4.579905085475024e+35,    5.124611480261383e+35,    4.131802501738028e+44
4.630,    3.609911746971273e+44,    7.090143616296269e+34,   -4.366847769160507e+35,    7.090143616296269e+34,    3.609911842339325e+44,    5.216799045735439e+35,   -4.366847769160507e+35,    5.216799045735439e+35,    4.128248049952939e+44
4.640,    3.602285258914848e+44,    4.977795768522546e+34,   -4.376574922563404e+35,    4.977795768522546e+34,    3.602285354712125e+44,    5.075453558737452e+35,   -4.376574922563404e+35,    5.075453558737452e+35,    4.124648031081695e+44
4.650,    3.594740945080054e+44,    7.225213476270017e+34,   -4.203484430258748e+35,    7.225213476270017e+34,    3.594741040590168e+44,    5.054628383115740e+35,   -4.203484430258748e+35,    5.054628383115740e+35,    4.121004478581764e+44
4.660,    3.587274487650625e+44,    7.715246996430665e+34,   -4.109709274785071e+35,    7.715246996430665e+34,    3.587274583347577e+44,    4.958499910557293e+35,   -4.109709274785071e+35,    4.958499910557293e+35,    4.117315865327679e+44
4.670,    3.579889875160055e+44,    5.824420572683434e+34,   -4.264524441531104e+35,    5.824420572683434e+34,    3.579889971116681e+44,    4.977113402197926e+35,   -4.264524441531104e+35,    4.977113402197926e+35,    4.113584903866287e+44
4.680,    3.572590730505749e+44,    6.193191397186666e+34,   -4.184932777964390e+35,    6.193191397186666e+34,    3.572590826634258e+44,    4.862499865500569e+35,   -4.184932777964390e+35,    4.862499865500569e+35,    4.109814766294414e+44
4.690,    3.565376853315423e+44,    4.063293559503258e+34,   -3.980283068725275e+35,    4.063293559503258e+34,    3.565376949466069e+44,    5.051514120389236e+35,   -3.980283068725275e+35,    5.051514120389236e+35,    4.106006642959453e+44
4.700,    3.558254243396553e+44,    2.774474787057827e+34,   -3.808331234045616e+35,    2.774474787057827e+34,    3.558254339543125e+44,    4.720592394578901e+35,   -3.808331234045616e+35,    4.720592394578901e+35,    4.102164826629160e+44
4.710,    3.551217747803176e+44,    3.991994341550492e+34,   -3.930647910030297e+35,    3.991994341550492e+34,    3.551217843895645e+44,    4.799241448797365e+35,   -3.930647910030297e+35,    4.799241448797365e+35,    4.098287645162974e+44
4.720,    3.544277174138035e+44,    3.054207900167607e+34,   -3.548381820366219e+35,    3.054207900167607e+34,    3.544277270929518e+44,    4.807737210924719e+35,   -3.548381820366219e+35,    4.807737210924719e+35,    4.094381796459220e+44
4.730,    3.537425719138624e+44,    4.653968524320859e+34,   -3.852391213894679e+35,    4.653968524320859e+34,    3.537425815619248e+44,    4.953309735430487e+35,   -3.852391213894679e+35,    4.953309735430487e+35,    4.090445018862655e+44
4.740,    3.530669949674376e+44,    5.460974626337928e+34,   -3.617707309092949e+35,    5.460974626337928e+34,    3.530670046474357e+44,    4.459792738302718e+35,   -3.617707309092949e+35,    4.459792738302718e+35,    4.086482851020595e+44
4.750,    3.524007866702647e+44,    5.283593328741226e+34,   -3.816784341202095e+35,    5.283593328741226e+34,    3.524007963272239e+44,    4.618844455179768e+35,   -3.816784341202095e+35,    4.618844455179768e+35,    4.082495978817575e+44
4.760,    3.517442957649742e+44,    2.149246951450783e+34,   -3.819922310209801e+35,    2.149246951450783e+34,    3.517443054374688e+44,    4.441316981199008e+35,   -3.819922310209801e+35,    4.441316981199008e+35,    4.078488644789095e+44
4.770,    3.510973251600744e+44,    2.005937024257997e+34,   -3.727551028913939e+35,    2.005937024257997e+34,    3.510973348218334e+44,    4.477959363415564e+35,   -3.727551028913939e+35,    4.477959363415564e+35,    4.074461215064359e+44
4.780,    3.504599246004414e+44,    4.301538180171425e+34,   -3.568691854962965e+35,    4.301538180171425e+34,    3.504599342952230e+44,    4.341684851277293e+35,   -3.568691854962965e+35,    4.341684851277293e+35,    4.070415124359177e+44
4.790,    3.498323855674841e+44,    8.139159038148379e+33,   -3.565749137515008e+35,    8.139159038148379e+33,    3.498323952506465e+44,    4.503041161629340e+35,   -3.565749137515008e+35,    4.503041161629340e+35,    4.066353192700076e+44
4.800,    3.492142827376369e+44,    4.185109185339123e+34,   -3.596805738401472e+35,    4.185109185339123e+34,    3.492142923807419e+44,    4.280089175929842e+35,   -3.596805738401472e+35,    4.280089175929842e+35,    4.062273636389530e+44
4.810,    3.486061444736439e+44,    4.019332966211013e+34,   -3.555441329166499e+35,    4.019332966211013e+34,    3.486061541251650e+44,    4.361142982435832e+35,   -3.555441329166499e+35,    4.361142982435832e+35,    4.058180562369899e+44
4.820,    3.480075119939411e+44,    5.902554761603785e+34,   -3.460714536170728e+35,    5.902554761603785e+34,    3.480075216375454e+44,    4.516827451111646e+35,   -3.460714536170728e+35,    4.516827451111646e+35,    4.054070032709902e+44
4.830,    3.474177889554275e+44,    5.192556550539909e+34,   -3.502021557906246e+35,    5.192556550539909e+34,    3.474177985680009e+44,    4.658030153288599e+35,   -3.502021557906246e+35,    4.658030153288599e+35,    4.049933639333880e+44
4.840,    3.468364177350116e+44,    2.562463928577736e+34,   -3.486199405497872e+35,    2.562463928577736e+34,    3.468364272944009e+44,    4.394490932852026e+35,   -3.486199405497872e+35,    4.394490932852026e+35,    4.045768360040042e+44
4.850,    3.462640047408649e+44,    4.702606263745411e+34,   -3.592194489288412e+35,    4.702606263745411e+34,    3.462640142930541e+44,    4.295850037919941e+35,   -3.592194489288412e+35,    4.295850037919941e+35,    4.041581059298551e+44
4.860,    3.457003139208334e+44,    1.420223027606435e+34,   -3.439949062532476e+35,    1.420223027606435e+34,    3.457003234561989e+44,    4.321365202825418e+35,   -3.439949062532476e+35,    4.321365202825418e+35,    4.037372306318896e+44
4.870,    3.451456047619816e+44,    1.609839449409146e+34,   -3.489550954728234e+35,    1.609839449409146e+34,    3.451456143286835e+44,    4.401917054162749e+35,   -3.489550954728234e+35,    4.401917054162749e+35,    4.033146402325970e+44
4.880,    3.445990714042144e+44,    1.774846661546648e+34,   -3.349331270875987e+35,    1.774846661546648e+34,    3.445990808918504e+44,    4.260386652246529e+35,   -3.349331270875987e+35,    4.260386652246529e+35,    4.028899523566087e+44
4.890,    3.440607697926098e+44,    1.359728955414251e+34,   -3.432760397279579e+35,    1.359728955414251e+34,    3.440607792552717e+44,    4.485816957534406e+35,   -3.432760397279579e+35,    4.485816957534406e+35,    4.024633906082516e+44
4.900,    3.435302539831376e+44,   -6.443812185258740e+33,   -3.535991532075435e+35,   -6.443812185258740e+33,    3.435302634025901e+44,    4.417911913198812e+35,   -3.535991532075435e+35,    4.417911913198812e+35,    4.020346659520344e+44
4.910,    3.430075332680311e+44,   -1.876927628115769e+34,   -3.567877350210599e+35,   -1.876927628115769e+34,    3.430075426408654e+44,    4.376326172467460e+35,   -3.567877350210599e+35,    4.376326172467460e+35,    4.016038112630871e+44
4.920,    3.424921954919007e+44,    1.243888856304846e+34,   -3.614419108004091e+35,    1.243888856304846e+34,    3.424922047941666e+44,    4.279411348880778e+35,   -3.614419108004091e+35,    4.279411348880778e+35,    4.011706205288941e+44
4.930,    3.419844567785109e+44,   -7.090278168794642e+33,   -3.339659814253937e+35,   -7.090278168794642e+33,    3.419844661309907e+44,    4.430829462698275e+35,   -3.339659814253937e+35,    4.430829462698275e+35,    4.007355499166695e+44
4.940,    3.414837426794314e+44,   -6.144331119082813e+33,   -3.575056154367661e+35,   -6.144331119082813e+33,    3.414837519260795e+44,    4.264646338743083e+35,   -3.575056154367661e+35,    4.264646338743083e+35,    4.002984445292630e+44
4.950,    3.409899528205520e+44,    1.978242687898285e+34,   -3.555789763777750e+35,    1.978242687898285e+34,    3.409899620997805e+44,    4.400498592617304e+35,   -3.555789763777750e+35,    4.400498592617304e+35,    3.998595484857866e+44
4.960,    3.405033753327431e+44,   -1.611440412839713e+34,   -3.333020798436664e+35,   -1.611440412839713e+34,    3.405033846078886e+44,    4.370376300513879e+35,   -3.333020798436664e+35,    4.370376300513879e+35,    3.994194588015716e+44
4.970,    3.400234780861546e+44,   -1.036784569291981e+34,   -3.540013348442762e+35,   -1.036784569291981e+34,    3.400234873010000e+44,    4.606976369093939e+35,   -3.540013348442762e+35,    4.606976369093939e+35,    3.989780513280773e+44
4.980,    3.395503072489509e+44,   -1.498233814686854e+34,   -3.302117522651340e+35,   -1.498233814686854e+34,    3.395503164697210e+44,    4.389133666836611e+35,   -3.302117522651340e+35,    4.389133666836611e+35,    3.985357113122323e+44
4.990,    3.390834910816487e+44,   -4.036294764958241e+34,   -3.457840051608635e+35,   -4.036294764958241e+34,    3.390835002612775e+44,    4.215903737766643e+35,   -3.457840051608635e+35,    4.215903737766643e+35,    3.980923467313216e+44
5.000,    3.386230544848363e+44,   -3.298420074029512e+34,   -3.584965893929430e+35,   -3.298420074029512e+34,    3.386230636421928e+44,    4.425274192707844e+35,   -3.584965893929430e+35,    4.425274192707844e+35,    3.976481708205435e+44
5.010,    3.381688349675827e+44,   -1.727269240112828e+34,   -3.656342990674736e+35,   -1.727269240112828e+34,    3.381688441267546e+44,    4.491199037522016e+35,   -3.656342990674736e+35,    4.491199037522016e+35,    3.972032566075403e+44
5.020,    3.377203018270252e+44,   -5.150775694421437e+34,   -3.481652520035858e+35,   -5.150775694421437e+34,    3.377203109160226e+44,    4.479508271730306e+35,   -3.481652520035858e+35,    4.479508271730306e+35,    3.967573161116255e+44
5.030,    3.372774407186227e+44,   -4.366161368930736e+33,   -3.260343393526367e+35,   -4.366161368930736e+33,    3.372774498776609e+44,    4.504930531690582e+35,   -3.260343393526367e+35,    4.504930531690582e+35,    3.963105958771926e+44
5.040,    3.368399630503195e+44,   -2.223473332809353e+34,   -3.411165457475562e+35,   -2.223473332809353e+34,    3.368399721890627e+44,    4.270153128615229e+35,   -3.411165457475562e+35,    4.270153128615229e+35,    3.958630317523194e+44
5.050,    3.364075202118122e+44,    3.264133541198250e+32,   -3.381264000731789e+35,    3.264133541198250e+32,    3.364075293588392e+44,    4.131033841535268e+35,   -3.381264000731789e+35,    4.131033841535268e+35,    3.954145236779782e+44
5.060,    3.359795753821885e+44,   -3.511192921321915e+33,   -3.508046405387218e+35,   -3.511192921321915e+33,    3.359795844313181e+44,    4.172692576706366e+35,   -3.508046405387218e+35,    4.172692576706366e+35,    3.949646799570762e+44
5.070,    3.355560649680855e+44,   -3.501841950562174e+34,   -3.250142179366006e+35,   -3.501841950562174e+34,    3.355560740825735e+44,    4.173331510063265e+35,   -3.250142179366006e+35,    4.173331510063265e+35,    3.945136182363957e+44
5.080,    3.351358241864447e+44,   -4.509026813326027e+34,   -3.517632406996148e+35,   -4.509026813326027e+34,    3.351358332996192e+44,    4.214470929545516e+35,   -3.517632406996148e+35,    4.214470929545516e+35,    3.940600808094430e+44
5.090,    3.347186341447321e+44,   -3.031168077887140e+34,   -3.511092965262500e+35,   -3.031168077887140e+34,    3.347186432457450e+44,    4.000691369993347e+35,   -3.511092965262500e+35,    4.000691369993347e+35,    3.936038158470498e+44
5.100,    3.343038574991140e+44,   -2.752443197900221e+34,   -3.419295244162852e+35,   -2.752443197900221e+34,    3.343038666984582e+44,    4.133104865888040e+35,   -3.419295244162852e+35,    4.133104865888040e+35,    3.931442502748225e+44
5.110,    3.338911576347939e+44,   -4.874049406695308e+34,   -3.269244937364184e+35,   -4.874049406695308e+34,    3.338911668161610e+44,    3.987652635552683e+35,   -3.269244937364184e+35,    3.987652635552683e+35,    3.926809814509185e+44
5.120,    3.334801836102331e+44,   -5.996062247005046e+34,   -3.267068822809318e+35,   -5.996062247005046e+34,    3.334801927632893e+44,    3.933451150244495e+35,   -3.267068822809318e+35,    3.933451150244495e+35,    3.922135048034874e+44
5.130,    3.330709112103855e+44,   -3.825601906471562e+34,   -3.373154836292777e+35,   -3.825601906471562e+34,    3.330709203285343e+44,    3.868560651132888e+35,   -3.373154836292777e+35,    3.868560651132888e+35,    3.917416580775571e+44
5.140,    3.326626552164314e+44,   -2.791172165501517e+34,   -3.064286658987730e+35,   -2.791172165501517e+34,    3.326626643275864e+44,    3.778830644678010e+35,   -3.064286658987730e+35,    3.778830644678010e+35,    3.912644365244653e+44
5.150,    3.322553128380676e+44,   -3.526753891377488e+34,   -3.115571095583348e+35,   -3.526753891377488e+34,    3.322553220120168e+44,    3.850195759738915e+35,   -3.115571095583348e+35,    3.850195759738915e+35,    3.907814719184668e+44
5.160,    3.318486874634088e+44,   -5.217050640145878e+34,   -3.463372873467998e+35,   -5.217050640145878e+34,    3.318486966561340e+44,    3.833447979640372e+35,   -3.463372873467998e+35,    3.833447979640372e+35,    3.902923230586183e+44
5.170,    3.314425007773026e+44,   -2.106187212659133e+34,   -3.178237643652294e+35,   -2.106187212659133e+34,    3.314425099435587e+44,    3.761698158507238e+35,   -3.178237643652294e+35,    3.761698158507238e+35,    3.897964902231993e+44
5.180,    3.310367671821298e+44,   -2.879081274552255e+34,   -2.983546730226573e+35,   -2.879081274552255e+34,    3.310367763692479e+44,    3.775858569954004e+35,   -2.983546730226573e+35,    3.775858569954004e+35,    3.892938943997297e+44
5.190,    3.306317996800421e+44,   -5.452860354555569e+34,   -3.049919751609373e+35,   -5.452860354555569e+34,    3.306318088888786e+44,    3.674017381187476e+35,   -3.049919751609373e+35,    3.674017381187476e+35,    3.887848935915409e+44
5.200,    3.302274439635069e+44,   -4.721422661377345e+34,   -2.966146482968098e+35,   -4.721422661377345e+34,    3.302274531623538e+44,    3.583698711739930e+35,   -2.966146482968098e+35,    3.583698711739930e+35,    3.882692983150159e+44
5.210,    3.298243316381054e+44,   -4.305747752260843e+34,   -3.010394310681858e+35,   -4.305747752260843e+34,    3.298243408183542e+44,    3.486491689727467e+35,   -3.010394310681858e+35,    3.486491689727467e+35,    3.877479367798170e+44
5.220,    3.294224428057331e+44,   -2.024742040678624e+34,   -3.357297722403077e+35,   -2.024742040678624e+34,    3.294224520169214e+44,    3.372696773227021e+35,   -3.357297722403077e+35,    3.372696773227021e+35,    3.872208086719048e+44
5.230,    3.290224821519477e+44,   -5.213073336950195e+34,   -2.940023912068369e+35,   -5.213073336950195e+34,    3.290224913704013e+44,    3.588576213111448e+35,   -2.940023912068369e+35,    3.588576213111448e+35,    3.866888626120237e+44
5.240,    3.286244705720133e+44,   -1.284267350545298e+34,   -2.760254760264815e+35,   -1.284267350545298e+34,    3.286244797955028e+44,    3.473491764156795e+35,   -2.760254760264815e+35,    3.473491764156795e+35,    3.861521443097394e+44
5.250,    3.282291648177005e+44,   -4.392942780563638e+34,   -2.869008220948299e+35,   -4.392942780563638e+34,    3.282291740374604e+44,    3.450420406930617e+35,   -2.869008220948299e+35,    3.450420406930617e+35,    3.856116729657210e+44
5.260,    3.278366628321789e+44,   -3.825667080602132e+34,   -2.865664601291421e+35,   -3.825667080602132e+34,    3.278366720520262e+44,    3.274181404658311e+35,   -2.865664601291421e+35,    3.274181404658311e+35,    3.850675771726614e+44
5.270,    3.274479856323549e+44,   -5.122879820592014e+34,   -2.419909197557945e+35,   -5.122879820592014e+34,    3.274479948296461e+44,    3.188792815688727e+35,   -2.419909197557945e+35,    3.188792815688727e+35,    3.845212781376308e+44
5.280,    3.270631649220139e+44,   -2.167930598389018e+34,   -2.716486468471919e+35,   -2.167930598389018e+34,    3.270631741529064e+44,    3.183254203919699e+35,   -2.716486468471919e+35,    3.183254203919699e+35,    3.839728522192840e+44
5.290,    3.266829534062159e+44,   -1.034639696360455e+34,   -2.838495743358691e+35,   -1.034639696360455e+34,    3.266829626213759e+44,    3.508530273223894e+35,   -2.838495743358691e+35,    3.508530273223894e+35,    3.834234240837407e+44
5.300,    3.263077875229230e+44,   -3.050148374196026e+34,   -2.531947889451355e+35,   -3.050148374196026e+34,    3.263077967109993e+44,    3.381071015173546e+35,   -2.531947889451355e+35,    3.381071015173546e+35,    3.828737158434124e+44
5.310,    3.259380895808956e+44,   -6.765438489752506e+33,   -2.578996602831624e+35,   -6.765438489752506e+33,    3.259380987322444e+44,    3.097674042111035e+35,   -2.578996602831624e+35,    3.097674042111035e+35,    3.823244953099896e+44
5.320,    3.255745413897598e+44,   -4.872596019013933e+33,   -2.616247554169092e+35,   -4.872596019013933e+33,    3.255745505284768e+44,    3.287305067486759e+35,   -2.616247554169092e+35,    3.287305067486759e+35,    3.817769695333622e+44
5.330,    3.252171011600341e+44,   -6.831806167631299e+33,   -2.768815523696053e+35,   -6.831806167631299e+33,    3.252171102936920e+44,    3.296887838375335e+35,   -2.768815523696053e+35,    3.296887838375335e+35,    3.812312980801684e+44
5.340,    3.248663131126835e+44,    1.010461059469313e+34,   -2.444233873881251e+35,    1.010461059469313e+34,    3.248663222779548e+44,    3.296027782828858e+35,   -2.444233873881251e+35,    3.296027782828858e+35,    3.806885314479478e+44
5.350,    3.245222974841905e+44,   -6.384364845291777e+33,   -2.370416566881631e+35,   -6.384364845291777e+33,    3.245223065666975e+44,    3.493006988748380e+35,   -2.370416566881631e+35,    3.493006988748380e+35,    3.801490303050531e+44
5.360,    3.241851728269916e+44,    1.862600641913851e+34,   -2.345324145207678e+35,    1.862600641913851e+34,    3.241851819278598e+44,    3.530142168308677e+35,   -2.345324145207678e+35,    3.530142168308677e+35,    3.796130831132651e+44
5.400,    3.229078682118652e+44,   -1.625595665036995e+34,   -2.387845885209759e+35,   -1.625595665036995e+34,    3.229078772788049e+44,    3.256271957622282e+35,   -2.387845885209759e+35,    3.256271957622282e+35,    3.775117413331737e+44
5.450,    3.214575050391743e+44,    1.866942979742579e+34,   -2.118472640441983e+35,    1.866942979742579e+34,    3.214575141650595e+44,    3.204305351172307e+35,   -2.118472640441983e+35,    3.204305351172307e+35,    3.749777824234059e+44
5.500,    3.201109958076148e+44,    4.369091894135684e+34,   -1.974402995557861e+35,    4.369091894135684e+34,    3.201110048966338e+44,    3.090291659270115e+35,   -1.974402995557861e+35,    3.090291659270115e+35,    3.724834451428637e+44
5.550,    3.188273233386378e+44,    4.961406556106935e+34,   -1.923265286158519e+35,    4.961406556106935e+34,    3.188273324650735e+44,    2.833183655841268e+35,   -1.923265286158519e+35,    2.833183655841268e+35,    3.699913449543785e+44
5.600,    3.176081757466530e+44,    3.539993531779284e+34,   -1.944721636130203e+35,    3.539993531779284e+34,    3.176081848190902e+44,    2.885683556644395e+35,   -1.944721636130203e+35,    2.885683556644395e+35,    3.675106722021477e+44
5.650,    3.164752819881787e+44,    5.482788930533373e+34,   -1.854223495229858e+35,    5.482788930533373e+34,    3.164752910832549e+44,    2.715191506551490e+35,   -1.854223495229858e+35,    2.715191506551490e+35,    3.650748127083928e+44
5.700,    3.154367445768433e+44,    4.491571603392765e+34,   -1.549750745257728e+35,    4.491571603392765e+34,    3.154367536908448e+44,    2.563242699472705e+35,   -1.549750745257728e+35,    2.563242699472705e+35,    3.626919402654277e+44
5.750,    3.144825162157633e+44,    4.684355067711856e+34,   -1.108995314152710e+35,    4.684355067711856e+34,    3.144825253727355e+44,    2.017502562415259e+35,   -1.108995314152710e+35,    2.017502562415259e+35,    3.603469826812143e+44
5.800,    3.135916909016707e+44,    4.724606696467609e+34,   -9.946768868798025e+34,    4.724606696467609e+34,    3.135917001050859e+44,    1.692722603345194e+35,   -9.946768868798025e+34,    1.692722603345194e+35,    3.580142666590271e+44
5.850,    3.127550939150163e+44,    4.091559933031717e+34,   -1.034810924896467e+35,    4.091559933031717e+34,    3.127551031137625e+44,    1.931931781336703e+35,   -1.034810924896467e+35,    1.931931781336703e+35,    3.556926372300607e+44
5.900,    3.119565295414695e+44,    2.686319663098059e+34,   -8.675156405408143e+34,    2.686319663098059e+34,    3.119565387559355e+44,    1.431870844534557e+35,   -8.675156405408143e+34,    1.431870844534557e+35,    3.533683005808916e+44
5.950,    3.111844178432443e+44,    4.125991041460636e+34,   -7.900308338663499e+34,    4.125991041460636e+34,    3.111844270977268e+44,    1.403738962919868e+35,   -7.900308338663499e+34,    1.403738962919868e+35,    3.510399226854398e+44
6.000,    3.104253471953139e+44,   -1.045754865187663e+34,   -4.543573408186843e+34,   -1.045754865187663e+34,    3.104253563999712e+44,    1.100780061888242e+35,   -4.543573408186843e+34,    1.100780061888242e+35,    3.487060759936439e+44
6.050,    3.096654864249547e+44,    2.779838087412229e+34,   -3.756988032281977e+34,    2.779838087412229e+34,    3.096654956174550e+44,    1.202333902387445e+35,   -3.756988032281977e+34,    1.202333902387445e+35,    3.463660450078981e+44
6.100,    3.089069548603746e+44,    9.645352754755089e+33,   -3.882453097758234e+34,    9.645352754755089e+33,    3.089069640725865e+44,    1.153081254038560e+35,   -3.882453097758234e+34,    1.153081254038560e+35,    3.440450050186645e+44
6.150,    3.081465389509779e+44,    7.539136192111822e+33,   -9.868816244330555e+33,    7.539136192111822e+33,    3.081465481364458e+44,    9.813102799345393e+34,   -9.868816244330555e+33,    9.813102799345393e+34,    3.417515290540587e+44
6.200,    3.073792099883105e+44,    4.538634059722993e+33,   -2.178085016849120e+34,    4.538634059722993e+33,    3.073792190993528e+44,    8.019467848605001e+34,   -2.178085016849120e+34,    8.019467848605001e+34,    3.394838249344345e+44
6.250,    3.066057941338168e+44,   -1.112108275232473e+34,   -3.123666408510732e+34,   -1.112108275232473e+34,    3.066058032208177e+44,    9.218043790665131e+34,   -3.123666408510732e+34,    9.218043790665131e+34,    3.372457458084011e+44
6.300,    3.058340959965901e+44,    1.272082091546491e+34,   -2.404429543934935e+34,    1.272082091546491e+34,    3.058341050567945e+44,    1.018776712931152e+35,   -2.404429543934935e+34,    1.018776712931152e+35,    3.350505701404939e+44
6.350,    3.050577312612432e+44,    3.036935245381973e+33,   -2.751521015490578e+34,    3.036935245381973e+33,    3.050577403115298e+44,    9.291917500947022e+34,   -2.751521015490578e+34,    9.291917500947022e+34,    3.328858123832296e+44
6.400,    3.042826428900087e+44,    1.469154044477447e+34,   -2.883800342404249e+34,    1.469154044477447e+34,    3.042826519279382e+44,    8.560276808200923e+34,   -2.883800342404249e+34,    8.560276808200923e+34,    3.307604205223552e+44
6.450,    3.035244407780162e+44,    1.448960410956007e+34,   -1.512231451597601e+34,    1.448960410956007e+34,    3.035244497907843e+44,    8.819723235192415e+34,   -1.512231451597601e+34,    8.819723235192415e+34,    3.286970937268604e+44
6.500,    3.027956072765369e+44,    3.726486866044096e+33,   -9.688250379031697e+33,    3.726486866044096e+33,    3.027956161851994e+44,    5.633511600016747e+34,   -9.688250379031697e+33,    5.633511600016747e+34,    3.267121967027410e+44
6.550,    3.021067853779233e+44,    7.350915532717116e+33,   -2.596075434912392e+34,    7.350915532717116e+33,    3.021067942462523e+44,    1.065232660739262e+35,   -2.596075434912392e+34,    1.065232660739262e+35,    3.248204176446780e+44
6.600,    3.014695565535790e+44,    1.242646487631366e+33,   -1.801306268061766e+34,    1.242646487631366e+33,    3.014695654570094e+44,    7.174152077962751e+34,   -1.801306268061766e+34,    7.174152077962751e+34,    3.230377772160791e+44
6.650,    3.008961221790756e+44,   -1.035339155002759e+34,   -1.092679553786131e+33,   -1.035339155002759e+34,    3.008961309428632e+44,    6.409376452240488e+34,   -1.092679553786131e+33,    6.409376452240488e+34,    3.213794976121951e+44
6.700,    3.003955875938223e+44,   -1.421274222468101e+34,   -1.465060308813652e+34,   -1.421274222468101e+34,    3.003955963524450e+44,    5.490235422036059e+34,   -1.465060308813652e+34,    5.490235422036059e+34,    3.198577696676738e+44
6.750,    2.999709841587134e+44,    2.257755659643135e+33,    7.087822757394563e+33,    2.257755659643135e+33,    2.999709928818274e+44,    4.207953194176877e+34,    7.087822757394563e+33,    4.207953194176877e+34,    3.184743038330289e+44
6.800,    2.996208304148344e+44,   -2.218194441506752e+34,   -1.058346975374282e+34,   -2.218194441506752e+34,    2.996208390909212e+44,    2.783234532458726e+34,   -1.058346975374282e+34,    2.783234532458726e+34,    3.172224038378571e+44
6.850,    2.993422199444170e+44,   -3.038477707360021e+34,   -1.816544438630396e+34,   -3.038477707360021e+34,    2.993422285904717e+44,    3.735967707196982e+34,   -1.816544438630396e+34,    3.735967707196982e+34,    3.160960297782555e+44
6.900,    2.991300218987901e+44,   -3.406639702177429e+34,   -1.024540614619811e+34,   -3.406639702177429e+34,    2.991300304433818e+44,    2.976044451121385e+34,   -1.024540614619811e+34,    2.976044451121385e+34,    3.150946482338867e+44
6.950,    2.989805819457279e+44,   -4.575585846720169e+34,   -3.401831613585785e+34,   -4.575585846720169e+34,    2.989805904445367e+44,    2.770051981994771e+34,   -3.401831613585785e+34,    2.770051981994771e+34,    3.142172365222419e+44
7.000,    2.988879946452032e+44,   -4.512466148816881e+34,   -2.418667007487127e+33,   -4.512466148816881e+34,    2.988880030853473e+44,    3.323207818931007e+34,   -2.418667007487127e+33,    3.323207818931007e+34,    3.134599758543090e+44
